	
find	find	O
movies	movie	O
about	about	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
	
generate	generate	O
a	a	O
list	list	O
of	of	O
movies	movie	O
about	about	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
	
list	list	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
movies	movie	O
please	please	O
	
are	be	O
there	there	O
any	any	O
movies	movie	O
with	with	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
	
please	please	O
show	show	O
me	me	O
movies	movie	O
about	about	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
	
search	search	O
for	for	O
movies	movie	O
about	about	O
ice	ice	B-movie.subject
skating	skating	I-movie.subject
	
are	be	O
there	there	O
any	any	O
movies	movie	O
with	with	O
skating	skate	B-movie.subject
on	on	I-movie.subject
ice	ice	I-movie.subject
	
find	find	O
dreamworks	dreamworks	B-producer.name
movies	movie	O
for	for	B-rating.name
kids	kid	I-rating.name
	
where	where	O
can	can	O
i	i	O
see	see	O
a	a	O
list	list	O
of	of	O
movies	movie	O
produced	produce	O
in	in	O
great	great	B-country.name
britain	britain	I-country.name
	
taye	taye	B-actor.name
diggs	diggs	I-actor.name
films	film	O
	
about	about	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
find	find	O
me	me	O
info	info	O
on	on	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
movie	movie	O
info	info	O
	
i	i	O
would	would	O
like	like	O
to	to	O
see	see	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
information	information	O
	
overview	overview	O
of	of	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
show	show	O
me	me	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
show	show	O
me	me	O
the	the	O
page	page	O
about	about	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
get	get	O
me	me	O
info	info	O
about	about	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
show	show	O
information	information	O
for	for	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
show	show	O
me	me	O
detailed	detailed	O
information	information	O
about	about	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
show	show	O
me	me	O
more	more	O
details	detail	O
for	for	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
can	can	O
you	you	O
give	give	O
me	me	O
detailed	detailed	O
information	information	O
about	about	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
dispaly	dispaly	O
info	info	O
for	for	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
display	display	O
overview	overview	O
of	of	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
i	i	O
need	need	O
information	information	O
about	about	O
the	the	O
cast	cast	O
reviews	review	O
story	story	O
etc	etc	O
in	in	O
detail	detail	O
about	about	O
the	the	O
movie	movie	O
house	house	B-movie.name
at	at	I-movie.name
the	the	I-movie.name
end	end	I-movie.name
of	of	I-movie.name
the	the	I-movie.name
street	street	I-movie.name
	
send	send	O
me	me	O
movies	movie	O
that	that	O
are	be	O
in	in	O
chinese	Chinese	B-movie.language
	
i	i	O
want	want	O
chinese	Chinese	B-movie.language
language	language	I-movie.language
movies	movie	O
	
show	show	O
me	me	O
movies	movie	O
in	in	O
chinese	Chinese	B-movie.language
	
find	find	O
all	all	O
chinese	Chinese	B-movie.language
language	language	I-movie.language
movies	movie	O
	
look	look	O
up	up	O
movies	movie	O
in	in	O
chinese	Chinese	B-movie.language
	
movies	movie	O
in	in	O
chinese	Chinese	B-movie.language
	
show	show	O
me	me	O
movies	movie	O
produced	produce	O
by	by	O
julian	Julian	B-producer.name
fellows	fellow	I-producer.name
	
julian	Julian	B-producer.name
fellows	fellow	I-producer.name
productions	production	O
	
can	can	O
you	you	O
please	please	O
search	search	O
movies	movie	O
of	of	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
	
find	find	O
movies	movie	O
with	with	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
	
find	find	O
movies	movie	O
with	with	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
in	in	O
them	them	O
	
in	in	O
what	what	O
movies	movie	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
is	be	O
	
movies	movie	O
starring	star	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
	
show	show	O
me	me	O
all	all	O
movies	movie	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
has	have	O
been	be	O
in	in	O
	
tom	tom	B-actor.name
cruise	cruise	I-actor.name
movies	movie	O
	
tom	tom	B-actor.name
cruise	cruise	I-actor.name
movies	movie	O
	
what	what	O
movies	movie	O
has	have	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
been	be	O
in	in	O
	
what	what	O
movies	movie	O
has	have	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
starred	star	O
in	in	O
	
find	find	O
movies	movie	O
produced	produce	O
by	by	O
george	george	B-producer.name
lucas	lucas	I-producer.name
	
find	find	O
movies	movie	O
produced	produce	O
by	by	O
george	george	B-producer.name
lucus	lucus	I-producer.name
	
give	give	O
me	me	O
a	a	O
list	list	O
of	of	O
movies	movie	O
produced	produce	O
by	by	O
george	george	B-producer.name
lucas	lucas	I-producer.name
	
give	give	O
me	me	O
a	a	O
list	list	O
of	of	O
movies	movie	O
that	that	O
george	george	B-producer.name
lucas	lucas	I-producer.name
produced	produce	O
	
locate	locate	O
all	all	O
movies	movie	O
produced	produce	O
by	by	O
george	george	B-producer.name
lucas	lucas	I-producer.name
	
list	list	O
of	of	O
dax	dax	B-actor.name
shepard	shepard	I-actor.name
movies	movie	O
	
yash	yash	B-director.name
chopra	Chopra	I-director.name
's	's	O
movies	movie	O
	
find	find	O
movies	movie	O
of	of	O
yash	yash	B-director.name
chopra	chopra	I-director.name
	
trouble	trouble	B-movie.name
with	with	I-movie.name
the	the	I-movie.name
curve	curve	I-movie.name
was	be	O
based	base	O
on	on	O
what	what	O
	
what	what	O
was	be	O
the	the	O
last	last	O
film	film	O
robert	Robert	B-producer.name
redford	Redford	I-producer.name
produced	produce	O
	
movies	movie	O
about	about	O
immigration	immigration	B-movie.subject
	
dawn	dawn	B-movie.name
of	of	I-movie.name
the	the	I-movie.name
dead	dead	I-movie.name
movie	movie	O
information	information	O
	
search	search	O
the	the	B-movie.name
campaign	campaign	I-movie.name
movie	movie	O
	
show	show	O
me	me	O
information	information	O
related	relate	O
to	to	O
the	the	O
film	film	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
will	will	O
you	you	O
please	please	O
show	show	O
me	me	O
info	info	O
on	on	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
the	the	B-movie.name
campaign	campaign	I-movie.name
movie	movie	O
page	page	O
	
i	i	O
want	want	O
to	to	O
see	see	O
info	info	O
on	on	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
look	look	O
up	up	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
please	please	O
show	show	O
me	me	O
info	info	O
on	on	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
show	show	O
me	me	O
information	information	O
for	for	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
tell	tell	O
me	me	O
about	about	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
in	in	O
detail	detail	O
	
can	can	O
you	you	O
show	show	O
me	me	O
details	detail	O
about	about	O
the	the	O
movie	movie	O
the	the	B-movie.name
campaign	campaign	I-movie.name
	
find	find	O
movies	movie	O
about	about	O
love	love	B-movie.subject
	
movies	movie	O
about	about	O
nature	nature	B-movie.subject
	
show	show	O
me	me	O
the	the	O
comedy	comedy	B-movie.genre
pitch	pitch	B-movie.name
perfect	perfect	I-movie.name
	
show	show	O
me	me	O
the	the	O
movies	movie	O
produced	produce	O
by	by	O
reliance	reliance	B-producer.name
	
which	which	O
movies	movie	O
are	be	O
family	family	B-rating.name
friendly	friendly	I-rating.name
	
can	can	O
you	you	O
get	get	O
me	me	O
a	a	O
pg	pg	B-rating.name
movie	movie	O
list	list	O
	
find	find	O
a	a	O
pg	pg	B-rating.name
rated	rate	O
movie	movie	O
	
find	find	O
rated	rate	O
pg	pg	B-rating.name
movies	movie	O
	
give	give	O
me	me	O
some	some	O
good	good	O
pg	pg	B-rating.name
moives	moives	O
	
i	i	O
am	be	O
looking	look	O
for	for	O
movies	movie	O
that	that	O
are	be	O
rated	rate	O
pg	pg	B-rating.name
for	for	B-rating.name
family	family	I-rating.name
movie	movie	I-rating.name
night	night	I-rating.name
	
i	i	O
need	need	O
to	to	O
see	see	O
a	a	O
list	list	O
of	of	O
pg	pg	B-rating.name
movies	movie	O
	
i	i	O
need	need	O
to	to	O
see	see	O
all	all	O
pg	pg	B-rating.name
movies	movie	O
	
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
pg	pg	B-rating.name
movies	movie	O
list	list	O
please	please	O
	
please	please	O
show	show	O
a	a	O
list	list	O
of	of	O
recent	recent	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
show	show	O
me	me	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
bring	bring	O
up	up	O
all	all	O
pg	pg	B-rating.name
movies	movie	O
	
find	find	O
me	me	O
pg	pg	B-rating.name
movies	movie	O
	
find	find	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
find	find	O
movies	movie	O
that	that	O
are	be	O
pg	pg	B-rating.name
	
i	i	O
need	need	O
movies	movie	O
with	with	O
a	a	O
pg	pg	B-rating.name
rating	rating	O
	
i	i	O
want	want	O
to	to	O
search	search	O
for	for	O
pg	pg	B-rating.name
rated	rate	O
movies	movie	O
	
list	list	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
movies	movie	O
with	with	O
pg	pg	B-rating.name
rating	rating	O
	
movies	movie	O
with	with	O
pg	pg	B-rating.name
rating	rating	O
	
pg	pg	B-rating.name
movies	movie	O
	
show	show	O
me	me	O
pg	pg	B-rating.name
rated	rate	O
movies	movie	O
	
show	show	O
me	me	O
the	the	O
movies	movie	O
rating	rating	O
pg	pg	B-rating.name
	
find	find	O
movies	movie	O
with	with	O
pg	pg	B-rating.name
ratings	rating	O
only	only	O
	
i	i	O
want	want	O
a	a	O
list	list	O
of	of	O
pg	pg	B-rating.name
rated	rate	O
movies	movie	O
	
i	i	O
want	want	O
to	to	O
see	see	O
movies	movie	O
that	that	O
are	be	O
rated	rate	O
pg	pg	B-rating.name
	
only	only	O
show	show	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
please	please	O
find	find	O
pg	pg	B-rating.name
rated	rate	O
movies	movie	O
	
search	search	O
for	for	O
movies	movie	O
with	with	O
a	a	O
pg	pg	B-rating.name
rating	rating	O
	
search	search	O
for	for	O
movies	movie	O
with	with	O
a	a	O
pg	pg	B-rating.name
rating	rating	O
	
show	show	O
me	me	O
all	all	O
pg	pg	B-rating.name
movies	movie	O
	
show	show	O
me	me	O
movies	movie	O
with	with	O
pg	pg	B-rating.name
rating	rating	O
	
show	show	O
me	me	O
movies	movie	O
with	with	O
pg	pg	B-rating.name
ratings	rating	O
	
show	show	O
me	me	O
pg	pg	B-rating.name
movies	movie	O
	
get	get	O
hungarian	Hungarian	B-country.name
films	film	O
	
i	i	O
want	want	O
to	to	O
watch	watch	O
a	a	O
comedy	comedy	B-movie.genre
made	make	O
in	in	O
hungary	hungary	B-country.name
	
show	show	O
me	me	O
hungarian	Hungarian	B-country.name
comedies	comedy	B-movie.genre
	
what	what	O
's	be	O
the	the	O
latest	late	O
on	on	O
brad	brad	B-actor.name
pitt	pitt	I-actor.name
	
i	i	O
'm	be	O
looking	look	O
for	for	O
a	a	O
jason	Jason	B-director.name
cortlund	cortlund	I-director.name
movie	movie	O
	
show	show	O
me	me	O
the	the	O
movie	movie	O
now	now	B-movie.name
forager	forager	I-movie.name
	
what	what	O
old	old	O
movies	movie	O
are	be	O
made	make	O
by	by	O
warner	warner	B-producer.name
brothers	brother	I-producer.name
	
i	i	O
want	want	O
to	to	O
look	look	O
up	up	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
movies	movie	O
	
find	find	O
me	me	O
movies	movie	O
made	make	O
by	by	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
	
i	i	O
want	want	O
to	to	O
search	search	O
for	for	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
movies	movie	O
	
i	i	O
would	would	O
like	like	O
to	to	O
watch	watch	O
an	an	O
alfred	Alfred	B-director.name
hitchcock	hitchcock	I-director.name
movie	movie	O
	
show	show	O
me	me	O
some	some	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
movies	movie	O
	
look	look	O
up	up	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
movies	movie	O
	
movies	movie	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
	
movies	movie	O
by	by	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
	
movies	movie	O
by	by	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
	
what	what	O
movies	movie	O
has	have	O
alfred	alfred	B-director.name
hitchcock	hitchcock	I-director.name
directed	direct	O
	
hitchcock	hitchcock	B-director.name
movie	movie	O
list	list	O
	
list	list	O
hitchcock	hitchcock	B-director.name
movies	movie	O
	
movie	movie	O
list	list	O
hitchcock	hitchcock	B-director.name
	
show	show	O
me	me	O
hitchcock	hitchcock	B-director.name
movies	movie	O
	
hitchcock	hitchcock	B-director.name
movie	movie	O
info	info	O
	
hitchcock	hitchcock	B-director.name
movies	movie	O
	
what	what	O
movies	movie	O
did	do	O
hitchcock	hitchcock	B-director.name
direct	direct	O
	
show	show	O
me	me	O
the	the	O
last	last	O
five	five	O
films	film	O
for	for	O
lionsgate	lionsgate	B-producer.name
	
show	show	O
me	me	O
recent	recent	O
movies	movie	O
from	from	O
lionsgate	lionsgate	B-producer.name
	
what	what	O
new	new	O
movies	movie	O
does	do	O
lionsgate	lionsgate	B-producer.name
have	have	O
out	out	O
	
show	show	O
me	me	O
the	the	O
movie	movie	O
vulgaria	vulgaria	B-movie.name
	
what	what	O
recently	recently	O
released	release	O
movies	movie	O
are	be	O
rated	rate	O
r	r	B-rating.name
	
get	get	O
me	me	O
a	a	O
list	list	O
of	of	O
current	current	O
r-rated	R-rated	B-rating.name
movies	movie	O
	
show	show	O
a	a	O
list	list	O
of	of	O
recent	recent	O
releases	release	O
that	that	O
are	be	O
rated	rate	O
pg	pg	B-rating.name
	
what	what	O
are	be	O
some	some	O
recent	recent	O
released	release	O
pg	pg	B-rating.name
movies	movie	O
	
show	show	O
recent	recent	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
will	will	O
you	you	O
show	show	O
me	me	O
a	a	O
list	list	O
of	of	O
recent	recent	O
movies	movie	O
rated	rate	O
pg	pg	B-rating.name
	
which	which	O
current	current	O
movies	movie	O
are	be	O
rated	rate	O
pg	pg	B-rating.name
	
do	do	O
you	you	O
have	have	O
anything	anything	O
by	by	O
george	george	B-director.name
cukor	cukor	I-director.name
	
what	what	O
was	be	O
the	the	O
first	first	O
movie	movie	O
steven	Steven	B-director.name
spielberg	Spielberg	I-director.name
directed	direct	O
	
did	do	O
rob	rob	B-director.name
reiner	Reiner	I-director.name
direct	direct	O
any	any	O
movies	movie	O
	
what	what	O
was	be	O
the	the	O
highest	high	O
making	making	O
movie	movie	O
	
show	show	O
me	me	O
high	high	O
grossing	gross	O
movies	movie	O
	
what	what	O
movies	movie	O
made	make	O
the	the	O
most	most	O
money	money	O
	
what	what	O
are	be	O
the	the	O
top	top	O
grossing	gross	O
movies	movie	O
	
find	find	O
the	the	O
new	new	O
will	will	B-actor.name
ferrell	ferrell	I-actor.name
movie	movie	O
	
what	what	O
are	be	O
the	the	O
three	three	O
latest	late	O
films	film	O
with	with	O
will	will	B-actor.name
ferrell	ferrell	I-actor.name
	
what	what	O
are	be	O
recent	recent	O
films	film	O
by	by	O
will	will	B-actor.name
ferrell	ferrell	I-actor.name
	
any	any	O
new	new	O
movies	movie	O
with	with	O
eddie	eddie	B-actor.name
murphy	murphy	I-actor.name
	
i	i	O
would	would	O
like	like	O
to	to	O
look	look	O
for	for	O
movies	movie	O
about	about	O
god	god	B-movie.subject
	
look	look	O
up	up	O
movies	movie	O
about	about	O
god	god	B-movie.subject
	
i	i	O
want	want	O
to	to	O
look	look	O
for	for	O
movies	movie	O
about	about	O
god	god	B-movie.subject
	
please	please	O
search	search	O
for	for	O
movies	movie	O
about	about	O
god	god	B-movie.subject
	
watch	watch	O
ron	ron	B-director.name
howard	howard	I-director.name
's	's	O
latest	late	O
movie	movie	O
	
find	find	O
ron	ron	B-director.name
howard	howard	I-director.name
new	new	O
movie	movie	O
	
i	i	O
need	need	O
a	a	O
list	list	O
of	of	O
movies	movie	O
produced	produce	O
by	by	O
ray	ray	B-producer.name
stark	stark	I-producer.name
	
show	show	O
me	me	O
all	all	O
movies	movie	O
produced	produce	O
by	by	O
ray	ray	B-producer.name
stark	stark	I-producer.name
	
what	what	O
movies	movie	O
has	have	O
ray	ray	B-producer.name
stark	stark	I-producer.name
produced	produce	O
	
what	what	O
movie	movie	O
has	have	O
albert	albert	B-actor.name
brooks	brook	I-actor.name
done	do	O
lately	lately	O
	
recent	recent	O
movies	movie	O
by	by	O
steven	steven	B-director.name
spielberg	spielberg	I-director.name
	
find	find	O
sandra	sandra	B-actor.name
bullock	bullock	I-actor.name
's	's	O
latest	late	O
movie	movie	O
	
i	i	O
am	be	O
looking	look	O
for	for	O
movies	movie	O
directed	direct	O
by	by	O
tom	tom	B-director.name
hanks	hank	I-director.name
	
find	find	O
movies	movie	O
directed	direct	O
by	by	O
tom	tom	B-director.name
hanks	hank	I-director.name
	
show	show	O
me	me	O
movies	movie	O
that	that	O
tom	tom	B-director.name
hanks	hank	I-director.name
directed	direct	O
	
movies	movie	O
by	by	O
tom	tom	B-director.name
hanks	hank	I-director.name
	
show	show	O
me	me	O
a	a	O
list	list	O
of	of	O
all	all	O
movies	movie	O
that	that	O
were	be	O
directed	direct	O
by	by	O
tom	tom	B-director.name
hanks	hank	I-director.name
	
what	what	O
movie	movie	O
made	make	O
the	the	O
least	least	O
money	money	O
	
what	what	O
has	have	O
tom	tom	B-actor.name
cruise	cruise	I-actor.name
acted	act	O
in	in	O
lately	lately	O
	
what	what	O
new	new	O
movies	movie	O
are	be	O
playing	play	O
with	with	O
rating	rating	O
of	of	O
pg	pg	B-rating.name
thirteen	thirteen	I-rating.name
	
show	show	O
me	me	O
a	a	O
list	list	O
of	of	O
movies	movie	O
that	that	O
are	be	O
new	new	O
and	and	O
rated	rate	O
pg-13	pg-13	B-rating.name
	
what	what	O
pg-13	pg-13	B-rating.name
movies	movie	O
are	be	O
currently	currently	O
showing	show	O
	
what	what	O
other	other	O
movies	movie	O
has	have	O
will	will	B-director.name
smith	smith	I-director.name
directed	direct	O
	
show	show	O
me	me	O
the	the	O
latest	late	O
movies	movie	O
in	in	O
kannada	kannada	B-movie.language
	
have	have	O
any	any	O
new	new	O
movies	movie	O
by	by	O
twentieth	twentieth	B-producer.name
century	century	I-producer.name
fox	fox	I-producer.name
	
current	current	O
movie	movie	O
suggestions	suggestion	O
	
show	show	O
me	me	O
new	new	O
releases	release	O
	
see	see	O
ed	editor	B-actor.name
harris	harris	I-actor.name
last	last	O
movie	movie	O
	
give	give	O
me	me	O
a	a	O
list	list	O
of	of	O
recent	recent	O
horror	horror	B-movie.genre
films	film	O
	
show	show	O
me	me	O
movies	movie	O
in	in	O
swedish	Swedish	B-movie.language
	
what	what	O
was	be	O
woody	woody	B-director.name
allen	allen	I-director.name
's	's	O
last	last	O
movie	movie	O
	
about	about	O
in	in	B-movie.name
july	july	I-movie.name
	
i	i	O
want	want	O
to	to	O
go	go	O
to	to	O
the	the	O
homepage	homepage	O
for	for	O
in	in	B-movie.name
july	July	I-movie.name
	
i	i	O
want	want	O
to	to	O
view	view	O
the	the	O
page	page	O
on	on	O
in	in	B-movie.name
july	July	I-movie.name
	
i	i	O
would	would	O
like	like	O
to	to	O
see	see	O
the	the	O
main	main	O
page	page	O
of	of	O
in	in	B-movie.name
july	July	I-movie.name
	
in	in	B-movie.name
july	july	I-movie.name
information	information	O
	
summary	summary	O
of	of	O
in	in	B-movie.name
july	July	I-movie.name
	
synopsis	synopsis	O
for	for	O
in	in	B-movie.name
july	July	I-movie.name
	
was	be	O
life	life	B-movie.name
is	be	I-movie.name
beautiful	beautiful	I-movie.name
made	make	O
in	in	O
italy	italy	B-country.name
	
current	current	O
movies	movie	O
rated	rate	O
g	g	B-rating.name
	
find	find	O
all	all	O
new	new	O
releases	release	O
that	that	O
are	be	O
rated	rate	O
g	g	B-rating.name
	
can	can	O
i	i	O
have	have	O
a	a	O
list	list	O
of	of	O
movie	movie	O
production	production	O
companies	company	O
	
who	who	O
is	be	O
bruce	bruce	B-person.name
willis	willis	I-person.name
	
producer	producer	O
	
i	i	O
need	need	O
a	a	O
movie	movie	O
producer	producer	O
list	list	O
	
can	can	O
i	i	O
have	have	O
a	a	O
list	list	O
of	of	O
producers	producer	O
	
find	find	O
me	me	O
info	info	O
on	on	O
emma	emma	B-person.name
watson	watson	I-person.name
	
show	show	O
me	me	O
more	more	O
information	information	O
about	about	O
will	will	B-person.name
smith	smith	I-person.name
	
will	will	B-person.name
smith	smith	I-person.name
bio	bio	O
	
i	i	O
need	need	O
a	a	O
list	list	O
of	of	O
actors	actor	O
	
search	search	O
for	for	O
actors	actor	O
	
find	find	O
actors	actor	O
	
search	search	O
movie	movie	O
actors	actor	O
	
movie	movie	O
actors	actor	O
	
display	display	O
actors	actor	O
in	in	O
movies	movie	O
	
show	show	O
actors	actor	O
in	in	O
movies	movie	O
	
display	display	O
biography	biography	O
of	of	O
actor	actor	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
who	who	O
is	be	O
the	the	O
actor	actor	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
director	director	O
	
find	find	O
a	a	O
director	director	O
	
find	find	O
directors	director	O
	
search	search	O
directors	director	O
	
search	search	O
directors	director	O
	
movie	movie	O
directors	director	O
	
give	give	O
me	me	O
a	a	O
list	list	O
of	of	O
directors	director	O
	
where	where	O
can	can	O
i	i	O
find	find	O
a	a	O
director	director	O
	
see	see	O
bill	bill	B-person.name
paxton	paxton	I-person.name
	
give	give	O
me	me	O
information	information	O
about	about	O
elizabeth	elizabeth	B-person.name
mcgovern	mcgovern	I-person.name
	
show	show	O
me	me	O
information	information	O
on	on	O
darla	darla	B-person.name
anderson	anderson	I-person.name
	
can	can	O
you	you	O
give	give	O
me	me	O
more	more	O
information	information	O
about	about	O
charles	charles	B-person.name
	
can	can	O
you	you	O
tell	tell	O
me	me	O
more	more	O
about	about	O
the	the	O
producer	producer	O
ray	ray	B-person.name
stark	stark	I-person.name
	
give	give	O
me	me	O
more	more	O
details	detail	O
about	about	O
the	the	O
producer	producer	O
ray	ray	B-person.name
stark	stark	I-person.name
	
i	i	O
need	need	O
to	to	O
know	know	O
more	more	O
about	about	O
the	the	O
producer	producer	O
ray	ray	B-person.name
stark	stark	I-person.name
	
show	show	O
me	me	O
more	more	O
information	information	O
about	about	O
the	the	O
producer	producer	O
ray	ray	B-person.name
stark	stark	I-person.name
	
show	show	O
me	me	O
information	information	O
on	on	O
shelly	shelly	B-person.name
long	long	I-person.name
	
i	i	O
want	want	O
to	to	O
know	know	O
about	about	O
clint	clint	B-person.name
eastwood	eastwood	I-person.name
	
look	look	O
for	for	O
information	information	O
about	about	O
charles	charles	B-person.name
vidor	vidor	I-person.name
	
search	search	O
for	for	O
information	information	O
about	about	O
charles	charles	B-person.name
vidor	vidor	I-person.name
	
want	want	O
to	to	O
see	see	O
charles	charles	B-person.name
vidor	vidor	I-person.name
	
who	who	O
is	be	O
childs	childs	B-person.name
vidor	vidor	I-person.name
	
find	find	O
me	me	O
more	more	O
information	information	O
on	on	O
scorscese	scorscese	B-person.name
	
find	find	O
the	the	O
director	director	O
andrew	andrew	B-person.name
stanton	stanton	I-person.name
	
who	who	O
is	be	O
andrew	andrew	B-person.name
stanton	stanton	I-person.name
	
see	see	O
the	the	O
olsen	olsen	B-person.name
twins	twin	I-person.name
	
can	can	O
you	you	O
find	find	O
more	more	O
information	information	O
on	on	O
albert	albert	B-person.name
ruddy	ruddy	I-person.name
	
search	search	O
for	for	O
information	information	O
about	about	O
tom	tom	B-person.name
cruise	cruise	I-person.name
	
find	find	O
information	information	O
about	about	O
tom	tom	B-person.name
cruise	cruise	I-person.name
	
look	look	O
for	for	O
information	information	O
about	about	O
tom	tom	B-person.name
cruise	cruise	I-person.name
	
look	look	O
up	up	O
information	information	O
about	about	O
tom	tom	B-person.name
cruise	cruise	I-person.name
	
all	all	O
about	about	O
will	will	B-person.name
farrell	farrell	I-person.name
please	please	O
	
bio	bio	O
on	on	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
biography	biography	O
for	for	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
bring	bring	O
me	me	O
to	to	O
will	will	B-person.name
ferrell	ferrell	I-person.name
informaion	informaion	O
	
bring	bring	O
up	up	O
a	a	O
bio	bio	O
on	on	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
can	can	O
you	you	O
show	show	O
me	me	O
information	information	O
on	on	O
will	will	B-person.name
ferrell	ferrell	I-person.name
please	please	O
	
display	display	O
all	all	O
information	information	O
on	on	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
get	get	O
me	me	O
bio	bio	O
info	info	O
for	for	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
goto	Goto	O
will	will	B-person.name
ferrell	ferrell	I-person.name
biography	biography	O
	
i	i	O
want	want	O
information	information	O
about	about	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
i	i	O
want	want	O
to	to	O
see	see	O
will	will	B-person.name
ferrell	ferrell	I-person.name
details	detail	O
	
information	information	O
about	about	O
will	will	B-person.name
ferrell	ferrell	I-person.name
	
look	look	O
